length,probability_a,probability_b,optimal_lipschitz_function
1.744000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.746000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.748000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.750000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.751999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.753999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.755999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.758000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.760000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.762000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.764000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.766000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.767999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.769999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.771999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.774000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.776000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.778000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.780000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.782000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.783999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.785999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.787999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.790000000000000213e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.792000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.794000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.796000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.798000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
1.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.091999999999985604e+01
